Date,Open,High,Low,Close,Volume,Adj Close
2014-12-23,122.129997,122.150002,121.860001,121.879997,160100,118.907295
2014-12-22,122.349998,122.370003,122.25,122.300003,229200,119.317057
2014-12-19,122.349998,122.440002,122.25,122.339996,210200,119.356075
2014-12-18,122.269997,122.279999,122.150002,122.190002,191400,119.209739
2014-12-17,122.980003,123.129997,122.449997,122.489998,865500,119.502418
2014-12-16,123.169998,123.25,122.800003,123.059998,328100,120.058515
2014-12-15,122.800003,122.970001,122.699997,122.699997,352900,119.707295
2014-12-12,122.779999,123.139999,122.739998,123.040001,512800,120.039006
2014-12-11,122.610001,122.629997,122.349998,122.529999,2239000,119.541443
2014-12-10,122.43,122.790001,122.370003,122.760002,2243600,119.765837
2014-12-09,122.400002,122.559998,122.300003,122.389999,266500,119.404858
2014-12-08,122.019997,122.260002,121.93,122.150002,132000,119.170714
2014-12-05,122.209999,122.230003,121.940002,122.050003,244600,119.073155
2014-12-04,122.449997,122.599998,122.379997,122.589996,271300,119.599977
2014-12-03,122.440002,122.459999,122.349998,122.43,156600,119.443884
2014-12-02,122.620003,122.639999,122.470001,122.480003,337600,119.492667
2014-12-01,123.190002,123.230003,122.830002,122.849998,1269100,119.853638
2014-11-28,122.900002,123.080002,122.900002,123.040001,105800,119.902422
2014-11-26,122.860001,122.889999,122.760002,122.82,164100,119.688031
2014-11-25,122.489998,122.720001,122.459999,122.669998,152300,119.541855
2014-11-24,122.370003,122.559998,122.32,122.540001,148800,119.415173
2014-11-21,122.339996,122.470001,122.339996,122.459999,218900,119.337211
2014-11-20,122.50,122.510002,122.209999,122.330002,182300,119.210529
2014-11-19,122.169998,122.410004,122.129997,122.220001,351900,119.103333
2014-11-18,122.300003,122.410004,122.279999,122.389999,483200,119.268996
2014-11-17,122.43,122.459999,122.239998,122.300003,288600,119.181295
2014-11-14,122.120003,122.459999,122.080002,122.360001,183100,119.239762
2014-11-13,122.18,122.309998,122.150002,122.230003,109100,119.11308
2014-11-12,122.25,122.349998,122.099998,122.150002,737700,119.035118
2014-11-11,122.129997,122.169998,122.010002,122.110001,151900,118.996137
2014-11-10,122.349998,122.400002,122.099998,122.120003,186600,119.005885
2014-11-07,122.18,122.43,122.150002,122.389999,191200,119.268996
2014-11-06,122.010002,122.160004,121.93,121.959999,786000,118.849961
2014-11-05,122.059998,122.160004,122.010002,122.120003,399600,119.005885
2014-11-04,122.220001,122.260002,122.059998,122.110001,2406400,118.996137
2014-11-03,122.169998,122.190002,121.900002,122.110001,280500,118.996137
2014-10-31,122.370003,122.400002,122.239998,122.349998,1062300,119.096509
2014-10-30,122.489998,122.559998,122.349998,122.459999,119300,119.203585
2014-10-29,122.68,122.730003,122.230003,122.349998,381900,119.096509
2014-10-28,122.870003,122.889999,122.75,122.769997,186500,119.505339
2014-10-27,122.82,122.980003,122.82,122.919998,134200,119.651352
2014-10-24,122.849998,122.970001,122.800003,122.830002,113800,119.563748
2014-10-23,122.879997,122.889999,122.690002,122.82,386300,119.554012
2014-10-22,123.019997,123.120003,122.949997,123.110001,976400,119.836302
2014-10-21,123.089996,123.279999,123.040001,123.139999,718800,119.865503
2014-10-20,123.309998,123.349998,123.18,123.269997,698300,119.992043
2014-10-17,123.160004,123.239998,123.029999,123.129997,298900,119.855766
2014-10-16,123.870003,123.900002,123.239998,123.379997,472800,120.099118
2014-10-15,124.099998,124.830002,123.43,123.589996,566900,120.303533
2014-10-14,122.970001,123.07,122.870003,123.040001,855700,119.768163
2014-10-13,122.730003,123.00,122.690002,122.959999,728500,119.690289
2014-10-10,122.389999,122.510002,122.330002,122.470001,2892900,119.213321
2014-10-09,122.400002,122.480003,122.260002,122.309998,251300,119.057572
2014-10-08,122.040001,122.470001,121.870003,122.459999,354200,119.203585
2014-10-07,121.839996,122.059998,121.800003,122.019997,136300,118.775283
2014-10-06,121.529999,121.720001,121.459999,121.650002,572200,118.415126
2014-10-03,121.349998,121.470001,121.25,121.470001,218300,118.239912
2014-10-02,121.769997,121.860001,121.57,121.589996,674600,118.356717
2014-10-01,121.459999,121.739998,121.459999,121.730003,481600,118.493001
2014-09-30,121.279999,121.400002,121.230003,121.32,409800,117.960541
2014-09-29,121.370003,121.410004,121.309998,121.360001,516400,117.999434
2014-09-26,121.290001,121.309998,121.080002,121.190002,166000,117.834144
2014-09-25,121.199997,121.400002,121.169998,121.400002,132400,118.038328
2014-09-24,121.220001,121.25,121.059998,121.089996,106100,117.736907
2014-09-23,121.160004,121.260002,121.110001,121.25,105500,117.89248
2014-09-22,121.019997,121.160004,120.970001,121.160004,152900,117.804976
2014-09-19,120.82,120.959999,120.769997,120.940002,214600,117.591066
2014-09-18,120.739998,120.809998,120.68,120.790001,196600,117.445219
2014-09-17,121.18,121.82,120.839996,120.879997,187900,117.532723
2014-09-16,121.129997,121.239998,121.059998,121.139999,228400,117.785525
2014-09-15,121.00,121.099998,121.00,121.059998,204700,117.707739
2014-09-12,120.900002,121.07,120.889999,120.93,315000,117.581341
2014-09-11,121.25,121.260002,121.059998,121.080002,345300,117.727189
2014-09-10,121.150002,121.209999,121.059998,121.110001,1404400,117.756357
2014-09-09,121.239998,121.32,121.18,121.220001,69000,117.863312
2014-09-08,121.68,121.75,121.419998,121.419998,183500,118.057771
2014-09-05,121.75,121.790001,121.559998,121.580002,173500,118.213344
2014-09-04,121.660004,121.68,121.379997,121.480003,226100,118.116114
2014-09-03,121.480003,121.650002,121.440002,121.639999,170200,118.27168
2014-09-02,121.720001,121.730003,121.550003,121.559998,7106800,118.193893
2014-08-29,121.980003,122.110001,121.940002,122.080002,191600,118.573098
2014-08-28,122.00,122.080002,121.910004,122.00,84300,118.495394
2014-08-27,121.879997,121.949997,121.839996,121.879997,366100,118.378838
2014-08-26,121.82,121.849998,121.709999,121.769997,469300,118.271998
2014-08-25,121.669998,121.739998,121.620003,121.68,104700,118.184587
2014-08-22,121.790001,121.849998,121.57,121.739998,157000,118.242861
2014-08-21,121.830002,121.910004,121.769997,121.839996,102400,118.339987
2014-08-20,122.019997,122.019997,121.730003,121.769997,106000,118.271998
2014-08-19,122.190002,122.220001,122.010002,122.059998,160400,118.553668
2014-08-18,122.129997,122.150002,122.059998,122.080002,398000,118.573098
2014-08-15,122.040001,122.50,122.040001,122.209999,211900,118.69936
2014-08-14,122.129997,122.190002,122.029999,122.080002,319400,118.573098
2014-08-13,121.919998,122.040001,121.879997,122.010002,120900,118.505109
2014-08-12,121.82,121.830002,121.739998,121.779999,190300,118.281712
2014-08-11,121.800003,121.860001,121.730003,121.82,179500,118.320564
2014-08-08,122.00,122.120003,121.769997,121.800003,638700,118.301142
2014-08-07,121.610001,121.93,121.559998,121.870003,515000,118.369131
2014-08-06,121.699997,121.709999,121.599998,121.629997,192400,118.13602
2014-08-05,121.550003,121.650002,121.400002,121.580002,162500,118.087461
2014-08-04,121.589996,121.669998,121.559998,121.599998,493300,118.106883
2014-08-01,121.360001,121.589996,121.18,121.489998,7098900,118.000042
2014-07-31,120.919998,121.190002,120.910004,121.110001,389100,117.505666
2014-07-30,121.139999,121.32,120.900002,121.07,135400,117.466855
2014-07-29,121.440002,121.50,121.339996,121.449997,135100,117.835543
2014-07-28,121.449997,121.470001,121.309998,121.410004,112000,117.79674
2014-07-25,121.419998,121.510002,121.379997,121.480003,115200,117.864657
2014-07-24,121.400002,121.419998,121.290001,121.309998,248000,117.69971
2014-07-23,121.660004,121.690002,121.599998,121.629997,67200,118.010187
2014-07-22,121.559998,121.599998,121.440002,121.599998,208100,117.981081
2014-07-21,121.489998,121.620003,121.43,121.459999,96400,117.845248
2014-07-18,121.589996,121.639999,121.459999,121.489998,96800,117.874354
2014-07-17,121.519997,121.730003,121.419998,121.690002,79700,118.068406
2014-07-16,121.32,121.360001,121.260002,121.349998,85600,117.738521
2014-07-15,121.410004,121.610001,121.290001,121.370003,250300,117.75793
2014-07-14,121.480003,121.529999,121.43,121.480003,136600,117.864657
2014-07-11,121.610001,121.699997,121.57,121.639999,187200,118.019891
2014-07-10,121.699997,121.709999,121.50,121.540001,122200,117.922869
2014-07-09,121.199997,121.449997,121.080002,121.370003,126400,117.75793
2014-07-08,121.279999,121.389999,121.25,121.300003,188300,117.690013
2014-07-07,121.07,121.129997,121.010002,121.110001,66800,117.505666
2014-07-03,120.970001,121.110001,120.910004,121.059998,175700,117.457151
2014-07-02,121.330002,121.349998,121.190002,121.220001,184300,117.612392
2014-07-01,121.540001,121.629997,121.470001,121.489998,168500,117.874354
2014-06-30,121.760002,121.830002,121.699997,121.800003,688700,118.055796
2014-06-27,121.800003,121.849998,121.709999,121.739998,203800,117.997635
2014-06-26,121.629997,121.760002,121.57,121.669998,143800,117.929787
2014-06-25,121.589996,121.669998,121.489998,121.519997,146300,117.784397
2014-06-24,121.379997,121.419998,121.18,121.379997,127100,117.648701
2014-06-23,121.339996,121.389999,121.190002,121.220001,113600,117.493623
2014-06-20,121.139999,121.279999,121.110001,121.25,361300,117.5227
2014-06-19,121.43,121.50,121.160004,121.279999,62200,117.551777
2014-06-18,121.099998,121.309998,120.870003,121.290001,104100,117.561471
2014-06-17,121.050003,121.050003,120.910004,120.93,226800,117.212537
2014-06-16,121.25,121.300003,121.190002,121.25,79600,117.5227
2014-06-13,121.099998,121.32,121.07,121.290001,69800,117.561471
2014-06-12,121.25,121.50,121.199997,121.470001,79400,117.735938
2014-06-11,121.199997,121.290001,121.160004,121.230003,202600,117.503318
2014-06-10,121.199997,121.199997,121.059998,121.129997,91100,117.406386
2014-06-09,121.220001,121.290001,121.190002,121.260002,354000,117.532395
2014-06-06,121.589996,121.650002,121.370003,121.419998,269700,117.687472
2014-06-05,121.489998,121.599998,121.459999,121.529999,905900,117.794091
2014-06-04,121.529999,121.529999,121.360001,121.440002,203400,117.706862
2014-06-03,121.629997,121.629997,121.43,121.43,111600,117.697167
2014-06-02,121.860001,121.919998,121.660004,121.690002,298400,117.949176
2014-05-30,122.139999,122.220001,122.029999,122.110001,1071500,118.237045
2014-05-29,122.360001,122.510002,122.199997,122.220001,101700,118.343556
2014-05-28,122.190002,122.379997,122.160004,122.309998,90900,118.430698
2014-05-27,121.980003,122.040001,121.849998,122.029999,133200,118.15958
2014-05-23,121.980003,122.029999,121.940002,121.970001,112100,118.101486
2014-05-22,121.889999,121.940002,121.82,121.860001,127000,117.994974
2014-05-21,121.970001,122.029999,121.839996,121.989998,80100,118.120848
2014-05-20,121.940002,122.129997,121.879997,122.07,164600,118.198312
2014-05-19,121.919998,122.080002,121.870003,121.870003,90500,118.004659
2014-05-16,121.889999,121.959999,121.82,121.849998,143900,117.985289
2014-05-15,121.800003,122.059998,121.760002,121.949997,342200,118.082116
2014-05-14,121.580002,121.910004,121.580002,121.769997,84800,117.907825
2014-05-13,121.400002,121.50,121.389999,121.489998,77500,117.636707
2014-05-12,121.260002,121.339996,121.209999,121.279999,66400,117.433368
2014-05-09,121.330002,121.459999,121.32,121.440002,126100,117.588297
2014-05-08,121.269997,121.449997,121.25,121.43,177100,117.578612
2014-05-07,121.099998,121.339996,120.989998,121.260002,216200,117.414006
2014-05-06,121.099998,121.129997,121.050003,121.120003,85000,117.278447
2014-05-05,121.220001,121.220001,121.050003,121.099998,384200,117.259077
2014-05-02,120.839996,121.25,120.809998,121.129997,359800,117.288124
2014-05-01,121.07,121.279999,121.029999,121.190002,536900,117.346226
2014-04-30,121.059998,121.190002,120.940002,121.18,449100,117.220347
2014-04-29,120.779999,120.889999,120.75,120.889999,80700,116.939822
2014-04-28,120.849998,121.00,120.730003,120.82,52800,116.872109
2014-04-25,120.970001,121.059998,120.860001,120.910004,114200,116.959172
2014-04-24,120.720001,120.910004,120.709999,120.790001,78900,116.843091
2014-04-23,120.82,120.959999,120.790001,120.830002,86700,116.881785
2014-04-22,120.660004,120.720001,120.610001,120.660004,341400,116.717341
2014-04-21,120.800003,120.870003,120.75,120.779999,192700,116.833415
2014-04-17,120.970001,121.029999,120.660004,120.669998,71800,116.727009
2014-04-16,121.169998,121.230003,121.07,121.089996,127500,117.133284
2014-04-15,121.199997,121.419998,121.139999,121.290001,79300,117.326753
2014-04-14,121.309998,121.410004,121.239998,121.300003,68800,117.336428
2014-04-11,121.480003,121.529999,121.389999,121.449997,163500,117.481521
2014-04-10,121.129997,121.57,121.129997,121.349998,341800,117.38479
2014-04-09,120.75,121.129997,120.699997,121.129997,324300,117.171977
2014-04-08,120.870003,120.949997,120.760002,120.93,146100,116.978515
2014-04-07,120.809998,120.949997,120.809998,120.82,74100,116.872109
2014-04-04,120.519997,120.739998,120.50,120.690002,72100,116.74636
2014-04-03,120.199997,120.330002,120.199997,120.220001,56400,116.291716
2014-04-02,120.330002,120.360001,120.169998,120.209999,171400,116.282041
2014-04-01,120.529999,120.580002,120.470001,120.529999,111300,116.591584
2014-03-31,120.419998,120.709999,120.410004,120.709999,946700,116.646721
2014-03-28,120.769997,120.769997,120.580002,120.589996,61800,116.530758
2014-03-27,120.629997,120.849998,120.629997,120.809998,79800,116.743354
2014-03-26,120.610001,120.879997,120.610001,120.849998,110700,116.782008
2014-03-25,120.489998,120.660004,120.480003,120.510002,869500,116.453457
2014-03-24,120.379997,120.599998,120.370003,120.519997,952800,116.463115
2014-03-21,120.529999,120.699997,120.529999,120.629997,183500,116.569412
2014-03-20,120.629997,120.639999,120.489998,120.639999,85800,116.579078
2014-03-19,121.410004,121.839996,120.480003,120.68,283300,116.617732
2014-03-18,121.370003,121.489998,121.330002,121.480003,282600,117.390806
2014-03-17,121.400002,121.470001,121.279999,121.300003,170200,117.216865
2014-03-14,121.669998,121.68,121.449997,121.550003,283100,117.458449
2014-03-13,120.989998,121.599998,120.989998,121.540001,482900,117.448784
2014-03-12,121.209999,121.300003,121.139999,121.199997,137200,117.120225
2014-03-11,120.93,121.07,120.889999,121.029999,139700,116.955949
2014-03-10,120.919998,121.010002,120.860001,120.959999,279500,116.888306
2014-03-07,120.879997,120.980003,120.849998,120.910004,184300,116.839993
2014-03-06,121.18,121.300003,121.18,121.230003,685200,117.149221
2014-03-05,121.300003,121.489998,121.25,121.440002,325200,117.352152
2014-03-04,121.599998,121.610001,121.379997,121.400002,42883800,117.313497
2014-03-03,121.709999,121.849998,121.599998,121.839996,496700,117.738681
2014-02-28,121.620003,121.699997,121.459999,121.639999,291900,117.445884
2014-02-27,121.75,121.790001,121.690002,121.739998,326500,117.542435
2014-02-26,121.489998,121.699997,121.480003,121.699997,240800,117.503813
2014-02-25,121.419998,121.550003,121.389999,121.519997,220200,117.330019
2014-02-24,121.349998,121.379997,121.209999,121.32,176700,117.136918
2014-02-21,121.260002,121.419998,121.230003,121.370003,317400,117.185197
2014-02-20,121.309998,121.410004,121.209999,121.339996,280000,117.156225
2014-02-19,121.769997,121.769997,121.43,121.480003,283800,117.291405
2014-02-18,121.529999,121.660004,121.489998,121.620003,569500,117.426577
2014-02-14,121.459999,121.459999,121.32,121.410004,278500,117.223819
2014-02-13,121.379997,121.489998,121.379997,121.440002,380500,117.252783
2014-02-12,121.190002,121.190002,121.059998,121.129997,352100,116.953467
2014-02-11,121.339996,121.389999,121.279999,121.300003,273800,117.117611
2014-02-10,121.580002,121.669998,121.540001,121.580002,348100,117.387955
2014-02-07,121.510002,121.690002,121.459999,121.610001,346500,117.41692
2014-02-06,121.349998,121.379997,121.290001,121.360001,713800,117.17554
2014-02-05,121.589996,121.650002,121.470001,121.480003,563400,117.291405
2014-02-04,121.589996,121.699997,121.57,121.68,1590100,117.484506
2014-02-03,121.360001,121.82,121.339996,121.82,35655000,117.619678
2014-01-31,121.50,121.57,121.389999,121.57,150800,117.274019
2014-01-30,121.199997,121.339996,121.139999,121.300003,154000,117.013563
2014-01-29,121.339996,121.459999,121.160004,121.349998,319800,117.061792
2014-01-28,121.019997,121.110001,120.919998,121.099998,113800,116.820626
2014-01-27,120.989998,121.150002,120.919998,120.940002,238600,116.666284
2014-01-24,121.110001,121.220001,120.970001,121.080002,101100,116.801336
2014-01-23,120.629997,120.980003,120.629997,120.839996,174500,116.569812
2014-01-22,120.410004,120.459999,120.309998,120.370003,158100,116.116427
2014-01-21,120.57,120.68,120.57,120.57,146200,116.309356
2014-01-17,120.639999,120.720001,120.559998,120.720001,94800,116.454057
2014-01-16,120.599998,120.650002,120.550003,120.589996,118400,116.328646
2014-01-15,120.32,120.459999,120.300003,120.43,91900,116.174304
2014-01-14,120.75,120.760002,120.519997,120.540001,167100,116.280418
2014-01-13,120.760002,120.889999,120.75,120.860001,311800,116.589109
2014-01-10,120.459999,120.709999,120.440002,120.650002,123100,116.386531
2014-01-09,120.00,120.059998,119.860001,120.050003,176200,115.807735
2014-01-08,120.139999,120.139999,119.889999,119.900002,98500,115.663034
2014-01-07,120.300003,120.389999,120.260002,120.349998,95500,116.097129
2014-01-06,120.199997,120.339996,120.139999,120.25,131300,116.000665
2014-01-03,120.080002,120.269997,120.040001,120.059998,113700,115.817376
2014-01-02,120.029999,120.169998,120.010002,120.150002,1470100,115.9042
2013-12-31,120.089996,120.160004,119.879997,120.029999,162400,115.788438
2013-12-30,120.089996,120.230003,120.07,120.169998,141400,115.92349
2013-12-27,119.980003,120.080002,119.959999,120.00,104200,115.759499
2013-12-26,120.010002,120.029999,119.93,120.010002,200500,115.769148
2013-12-24,120.18,120.230003,120.059998,120.089996,79500,115.753713
2013-12-23,120.43,120.470001,120.309998,120.330002,136500,115.985052
2013-12-20,120.519997,120.620003,120.419998,120.449997,123800,116.100715
2013-12-19,120.50,120.610001,120.440002,120.57,125100,116.216384
2013-12-18,120.93,121.239998,120.309998,120.910004,233600,116.544111
2013-12-17,120.949997,121.129997,120.949997,121.110001,137500,116.736886
2013-12-16,121.029999,121.029999,120.830002,120.919998,77700,116.553745
2013-12-13,120.940002,120.940002,120.839996,120.870003,102900,116.505555
2013-12-12,120.919998,120.970001,120.839996,120.889999,216800,116.524829
2013-12-11,121.18,121.290001,121.080002,121.120003,148300,116.746527
2013-12-10,121.220001,121.330002,121.190002,121.290001,108800,116.910387
2013-12-09,121.120003,121.169998,121.010002,121.080002,175800,116.707971
2013-12-06,120.940002,121.199997,120.940002,121.059998,161900,116.688689
2013-12-05,121.120003,121.209999,121.029999,121.120003,129800,116.746527
2013-12-04,121.169998,121.309998,121.169998,121.279999,285500,116.900746
2013-12-03,121.529999,121.580002,121.449997,121.50,61100,117.112804
2013-12-02,121.529999,121.540001,121.300003,121.389999,1199100,117.006775
2013-11-29,121.669998,121.75,121.629997,121.75,254000,117.264132
2013-11-27,121.809998,121.849998,121.580002,121.75,188800,117.264132
2013-11-26,121.669998,121.879997,121.669998,121.830002,90500,117.341186
2013-11-25,121.660004,121.75,121.610001,121.730003,262600,117.244872
2013-11-22,121.57,121.669998,121.510002,121.660004,307700,117.177452
2013-11-21,121.370003,121.650002,121.290001,121.57,157400,117.090764
2013-11-20,121.669998,121.839996,121.50,121.529999,612000,117.052237
2013-11-19,121.660004,121.730003,121.580002,121.639999,142800,117.158185
2013-11-18,121.660004,121.849998,121.660004,121.839996,103900,117.350813
2013-11-15,121.720001,121.720001,121.589996,121.669998,126700,117.187078
2013-11-14,121.449997,121.720001,121.449997,121.699997,91500,117.215972
2013-11-13,121.300003,121.389999,121.230003,121.349998,71200,116.878869
2013-11-12,121.099998,121.169998,121.019997,121.059998,385000,116.599553
2013-11-11,121.199997,121.269997,121.160004,121.169998,179800,116.705501
2013-11-08,121.230003,121.32,121.160004,121.199997,70600,116.734394
2013-11-07,121.739998,121.830002,121.699997,121.769997,209300,117.283392
2013-11-06,121.610001,121.720001,121.57,121.650002,189000,117.167818
2013-11-05,121.410004,121.459999,121.290001,121.389999,96000,116.917396
2013-11-04,121.519997,121.610001,121.519997,121.559998,152100,117.08113
2013-11-01,121.610001,121.629997,121.400002,121.419998,176700,116.946289
2013-10-31,122.019997,122.019997,121.669998,121.839996,291300,117.24872
2013-10-30,122.040001,122.160004,121.790001,121.839996,149100,117.24872
2013-10-29,121.889999,121.980003,121.839996,121.970001,98700,117.373826
2013-10-28,121.870003,121.919998,121.82,121.879997,138100,117.287214
2013-10-25,121.800003,121.940002,121.800003,121.910004,106800,117.31609
2013-10-24,121.919998,121.919998,121.739998,121.809998,69400,117.219852
2013-10-23,121.849998,122.00,121.839996,121.879997,1680300,117.287214
2013-10-22,121.739998,121.870003,121.739998,121.830002,115900,117.239102
2013-10-21,121.519997,121.519997,121.400002,121.489998,148500,116.911911
2013-10-18,121.610001,121.620003,121.519997,121.550003,87500,116.969655
2013-10-17,121.470001,121.639999,121.459999,121.529999,219400,116.950404
2013-10-16,120.889999,121.25,120.800003,121.25,94300,116.680957
2013-10-15,121.040001,121.07,120.910004,120.949997,183600,116.392259
2013-10-14,121.089996,121.089996,120.809998,120.849998,230800,116.296028
2013-10-11,121.139999,121.230003,121.059998,121.080002,55500,116.517365
2013-10-10,120.889999,120.989998,120.809998,120.980003,121600,116.421134
2013-10-09,121.089996,121.120003,120.93,120.989998,114200,116.430752
2013-10-08,121.050003,121.139999,120.980003,121.010002,426900,116.450003
2013-10-07,121.300003,121.330002,121.110001,121.160004,91700,116.594352
2013-10-04,121.199997,121.239998,121.089996,121.120003,247300,116.555858
2013-10-03,121.18,121.470001,121.129997,121.330002,370500,116.757944
2013-10-02,121.160004,121.32,121.150002,121.230003,567300,116.661714
2013-10-01,121.169998,121.190002,121.00,121.040001,30824800,116.478871
2013-09-30,121.279999,121.349998,121.129997,121.330002,233800,116.666519
2013-09-27,121.139999,121.339996,121.139999,121.25,173600,116.589592
2013-09-26,121.050003,121.099998,120.980003,121.089996,216300,116.435738
2013-09-25,121.00,121.220001,120.959999,121.199997,226200,116.541511
2013-09-24,120.879997,121.059998,120.860001,121.019997,258400,116.368429
2013-09-23,120.739998,120.879997,120.709999,120.860001,224400,116.214583
2013-09-20,120.660004,120.790001,120.57,120.669998,234900,116.031883
2013-09-19,120.839996,120.879997,120.650002,120.68,306000,116.041501
2013-09-18,119.910004,121.029999,119.779999,120.879997,307200,116.233811
2013-09-17,120.050003,120.07,119.910004,120.029999,227800,115.416483
2013-09-16,120.269997,120.290001,119.860001,119.900002,219000,115.291483
2013-09-13,119.489998,119.620003,119.459999,119.589996,214800,114.993393
2013-09-12,119.639999,119.739998,119.480003,119.50,368700,114.906856
2013-09-11,119.389999,119.540001,119.220001,119.519997,439700,114.926084
2013-09-10,119.209999,119.330002,119.150002,119.18,250300,114.599156
2013-09-09,119.529999,119.550003,119.43,119.459999,461000,114.868392
2013-09-06,119.290001,119.529999,119.129997,119.239998,702700,114.656847
2013-09-05,119.00,119.07,118.769997,118.779999,1770700,114.214529
2013-09-04,119.599998,119.669998,119.269997,119.309998,1268000,114.724156
2013-09-03,119.57,119.690002,119.309998,119.629997,25511600,115.031856
2013-08-30,120.089996,120.139999,119.919998,119.959999,314800,115.272253
2013-08-29,119.809998,120.139999,119.809998,120.089996,82600,115.39717
2013-08-28,120.099998,120.139999,119.940002,120.029999,171700,115.339517
2013-08-27,120.160004,120.339996,120.080002,120.269997,199200,115.570136
2013-08-26,120.00,120.00,119.870003,119.980003,185300,115.291475
2013-08-23,119.400002,119.879997,119.330002,119.769997,63900,115.089675
2013-08-22,119.629997,119.720001,119.410004,119.519997,82300,114.849444
2013-08-21,120.029999,120.110001,119.699997,119.730003,169800,115.051245
2013-08-20,120.089996,120.18,120.059998,120.160004,102000,115.464442
2013-08-19,119.949997,119.949997,119.760002,119.870003,112800,115.185773
2013-08-16,120.260002,120.260002,119.879997,120.050003,1712900,115.358739
2013-08-15,120.18,120.370003,120.050003,120.269997,143300,115.570136
2013-08-14,120.470001,120.57,120.470001,120.519997,59100,115.810367
2013-08-13,120.660004,120.660004,120.419998,120.50,92600,115.791152
2013-08-12,121.129997,121.150002,120.959999,121.00,237000,116.271613
2013-08-09,121.010002,121.099998,120.989998,121.089996,171800,116.358092
2013-08-08,121.029999,121.099998,120.910004,121.019997,92100,116.290828
2013-08-07,120.93,121.050003,120.879997,120.970001,211300,116.242786
2013-08-06,120.82,120.900002,120.779999,120.849998,144600,116.127473
2013-08-05,120.870003,120.910004,120.760002,120.870003,104600,116.146696
2013-08-02,120.730003,121.029999,120.720001,121.010002,324000,116.281224
2013-08-01,120.68,120.690002,120.279999,120.370003,28137100,115.666234
2013-07-31,120.589996,121.040001,120.540001,120.980003,183600,116.168794
2013-07-30,121.019997,121.07,120.910004,120.970001,151000,116.159189
2013-07-29,121.010002,121.029999,120.910004,121.010002,1468500,116.197599
2013-07-26,121.07,121.089996,120.970001,121.050003,307700,116.23601
2013-07-25,120.660004,121.019997,120.650002,120.989998,181000,116.178391
2013-07-24,120.900002,120.949997,120.68,120.860001,230600,116.053563
2013-07-23,121.099998,121.199997,121.050003,121.190002,143100,116.370441
2013-07-22,121.18,121.269997,121.18,121.260002,300500,116.437657
2013-07-19,121.099998,121.25,121.089996,121.230003,215600,116.408851
2013-07-18,121.18,121.199997,120.970001,120.989998,155500,116.178391
2013-07-17,121.239998,121.300003,121.099998,121.18,294300,116.360837
2013-07-16,120.860001,120.93,120.790001,120.860001,222700,116.053563
2013-07-15,120.690002,120.839996,120.690002,120.830002,342000,116.024757
2013-07-12,120.959999,121.00,120.550003,120.650002,205000,115.851916
2013-07-11,120.589996,120.760002,120.510002,120.739998,168900,115.938333
2013-07-10,120.230003,120.360001,120.059998,120.080002,258100,115.304584
2013-07-09,120.25,120.309998,120.18,120.239998,354700,115.458217
2013-07-08,119.910004,120.18,119.910004,120.160004,227500,115.381404
2013-07-05,119.93,119.940002,119.669998,119.690002,1118600,114.930094
2013-07-03,120.800003,120.910004,120.639999,120.650002,158900,115.851916
2013-07-02,120.739998,120.849998,120.699997,120.800003,308800,115.995952
2013-07-01,120.610001,120.82,120.580002,120.779999,20520700,115.976743
2013-06-28,120.559998,120.800003,120.480003,120.739998,667400,115.878802
2013-06-27,120.669998,120.830002,120.57,120.800003,171800,115.936391
2013-06-26,120.559998,120.599998,120.279999,120.449997,183200,115.600477
2013-06-25,120.43,120.489998,120.150002,120.209999,283900,115.370142
2013-06-24,119.860001,120.510002,119.860001,120.220001,319600,115.379741
2013-06-21,120.93,120.989998,120.400002,120.400002,143800,115.552494
2013-06-20,121.139999,121.220001,120.50,121.099998,246000,116.224308
2013-06-19,122.300003,122.349998,121.230003,121.279999,171700,116.397062
2013-06-18,122.150002,122.339996,122.129997,122.279999,179000,117.3568
2013-06-17,122.50,122.510002,122.269997,122.339996,117600,117.414382
2013-06-14,122.440002,122.529999,122.360001,122.370003,359200,117.44318
2013-06-13,121.889999,122.239998,121.879997,122.209999,101000,117.289618
2013-06-12,121.870003,122.059998,121.769997,121.790001,59200,116.88653
2013-06-11,121.699997,122.019997,121.629997,122.019997,216300,117.107266
2013-06-10,121.949997,121.989998,121.800003,121.93,909300,117.020893
2013-06-07,122.290001,122.43,122.040001,122.080002,298700,117.164855
2013-06-06,122.400002,122.82,122.309998,122.459999,492400,117.529553
2013-06-05,122.339996,122.50,122.330002,122.419998,247300,117.491163
2013-06-04,122.25,122.360001,122.199997,122.239998,2706700,117.318409
2013-06-03,122.190002,122.75,122.190002,122.370003,12138200,117.44318
2013-05-31,122.599998,122.610001,122.120003,122.389999,240800,117.406703
2013-05-30,122.510002,122.589996,122.440002,122.519997,114300,117.531408
2013-05-29,122.370003,122.519997,122.260002,122.519997,218100,117.531408
2013-05-28,122.849998,122.860001,122.330002,122.379997,428700,117.397109
2013-05-24,123.010002,123.110001,122.959999,123.010002,170400,118.001462
2013-05-23,123.150002,123.150002,122.910004,123.010002,160200,118.001462
2013-05-22,123.410004,123.540001,122.949997,122.970001,333000,117.96309
2013-05-21,123.239998,123.379997,123.139999,123.379997,214500,118.356392
2013-05-20,123.349998,123.379997,123.190002,123.269997,137300,118.25087
